Flight_ID,Aircraft_Type,Origin,Destination,Departure_DateTime,Flight_Status,Delay_Minutes,Distance_KM,Max_Capacity,Passenger_Count,Avg_Ticket_Price_USD,Total_Revenue_USD,Fuel_Consumed_Liters,CO2_Emissions_KG,Customer_Rating
AV5278,Boeing 737,DXB,BOM,04-06-2026 05:55,On Time,0,1200,180,145,933.98,135427.1,4320,13651.2,2.9
AV5279,Boeing 737,BOM,SIN,04-06-2026 06:09,Delayed,73,2400,180,133,272.79,36281.07,8640,27302.4,1.9
AV5280,Airbus A320,DXB,SYD,04-06-2026 06:23,On Time,0,7500,160,136,891.54,121249.44,25500,80580,3.2
AV5281,Boeing 737,DXB,JFK,04-06-2026 07:02,On Time,0,6800,180,140,567.89,79504.6,24480,77356.8,3.1
AV5282,Boeing 787,LHR,JFK,04-06-2026 09:10,On Time,0,3450,290,183,664.57,121616.31,17940,56690.4,3
AV5283,Boeing 737,LHR,JFK,04-06-2026 09:22,On Time,0,3450,180,135,852.3,115060.5,12420,39247.2,2.8
AV5284,Boeing 737,DXB,CDG,04-06-2026 09:52,Delayed,179,3200,180,179,477.72,85511.88,11520,36403.2,3.2
AV5285,Airbus A320,BOM,SIN,04-06-2026 10:00,On Time,0,2400,160,99,484.95,48010.05,8160,25785.6,1.8
AV5286,Airbus A320,DXB,CDG,04-06-2026 10:08,On Time,0,3200,160,140,571.75,80045,10880,34380.8,1.6
AV5287,Airbus A350,DXB,LHR,04-06-2026 11:04,On Time,0,3400,320,299,165.28,49418.72,19720,62315.2,1.7
AV5288,Airbus A320,CDG,JFK,04-06-2026 15:22,On Time,0,3630,160,137,547.33,74984.21,12342,39000.72,2.2
AV5289,Boeing 737,DXB,SIN,04-06-2026 15:26,On Time,0,3600,180,149,382.87,57047.63,12960,40953.6,2.5
AV5290,Boeing 787,DXB,JFK,04-06-2026 15:40,On Time,0,6800,290,256,892.36,228444.16,35360,111737.6,2.1
AV5291,Airbus A320,DXB,SIN,04-06-2026 15:56,On Time,0,3600,160,123,220.19,27083.37,12240,38678.4,2.4
AV5292,Boeing 737,CDG,JFK,04-06-2026 17:05,On Time,0,3630,180,114,517.46,58990.44,13068,41294.88,2.2
AV5293,Airbus A320,DXB,JFK,04-06-2026 18:18,On Time,0,6800,160,157,907.97,142551.29,23120,73059.2,2
AV5294,Bombardier CRJ900,DXB,SIN,04-06-2026 18:29,On Time,0,3600,90,69,870.83,60087.27,7920,25027.2,2.5
AV5295,Airbus A320,DXB,JFK,04-06-2026 18:33,On Time,0,6800,160,138,711.08,98129.04,23120,73059.2,2.9
AV5296,Boeing 737,DXB,CDG,04-06-2026 21:03,On Time,0,3200,180,146,621.49,90737.54,11520,36403.2,4.1
AV5297,Boeing 737,DXB,BOM,04-06-2026 21:39,On Time,0,1200,180,111,374.58,41578.38,4320,13651.2,4.8
AV5298,Boeing 737,DXB,JFK,04-06-2026 22:00,Delayed,138,6800,180,176,443.57,78068.32,24480,77356.8,4.7
AV5299,Airbus A320,CDG,JFK,04-06-2026 22:32,On Time,0,3630,160,146,222.11,32428.06,12342,39000.72,3.2
AV5300,Airbus A320,DXB,CDG,04-06-2026 22:49,On Time,0,3200,160,105,778.89,81783.45,10880,34380.8,3.1
AV5301,Boeing 737,DXB,CDG,05-06-2026 01:23,On Time,0,3200,180,178,409.1,72819.8,11520,36403.2,1.9
AV5302,Bombardier CRJ900,DXB,LHR,05-06-2026 01:42,On Time,0,3400,90,80,684.23,54738.4,7480,23636.8,4.9
AV5303,Boeing 787,DXB,SYD,05-06-2026 02:54,On Time,0,7500,290,228,436.08,99426.24,39000,123240,4.2
AV5304,Airbus A320,LHR,JFK,05-06-2026 03:30,On Time,0,3450,160,135,521.46,70397.1,11730,37066.8,4.5
AV5305,Airbus A350,DXB,LHR,05-06-2026 07:06,On Time,0,3400,320,205,594,121770,19720,62315.2,2.3
AV5306,Boeing 737,CDG,JFK,05-06-2026 07:08,Delayed,102,3630,180,148,791.48,117139.04,13068,41294.88,2.9
AV5307,Airbus A320,BOM,SIN,05-06-2026 07:59,Delayed,95,2400,160,100,318.93,31893,8160,25785.6,1.9
AV5308,Airbus A320,BOM,SIN,05-06-2026 08:40,On Time,0,2400,160,130,469.01,60971.3,8160,25785.6,4.8
AV5309,Airbus A350,LHR,JFK,05-06-2026 09:53,On Time,0,3450,320,262,254.07,66566.34,20010,63231.6,2.5
AV5310,Boeing 787,DXB,CDG,05-06-2026 10:30,On Time,0,3200,290,275,210.61,57917.75,16640,52582.4,3.6
AV5311,Boeing 737,DXB,BOM,05-06-2026 11:12,On Time,0,1200,180,160,633.74,101398.4,4320,13651.2,2
AV5312,Bombardier CRJ900,CDG,JFK,05-06-2026 13:09,Delayed,155,3630,90,62,301.27,18678.74,7986,25235.76,4.3
AV5313,Boeing 737,LHR,JFK,05-06-2026 14:05,On Time,0,3450,180,171,197.84,33830.64,12420,39247.2,2.2
AV5314,Airbus A350,BOM,SIN,05-06-2026 14:50,Cancelled,0,2400,320,0,867.68,0,0,0,
AV5315,Bombardier CRJ900,DXB,SYD,05-06-2026 15:35,On Time,0,7500,90,74,577.45,42731.3,16500,52140,4.3
AV5316,Boeing 737,DXB,CDG,05-06-2026 16:53,On Time,0,3200,180,151,257.7,38912.7,11520,36403.2,2.9
AV5317,Boeing 787,BOM,SIN,05-06-2026 16:55,On Time,0,2400,290,193,192.74,37198.82,12480,39436.8,3.5
AV5318,Boeing 737,DXB,BOM,05-06-2026 18:30,On Time,0,1200,180,169,245.89,41555.41,4320,13651.2,2.4
AV5319,Airbus A320,LHR,JFK,05-06-2026 18:40,On Time,0,3450,160,155,527.07,81695.85,11730,37066.8,4.6
AV5320,Airbus A320,DXB,JFK,05-06-2026 18:41,On Time,0,6800,160,145,684.77,99291.65,23120,73059.2,4.2
AV5321,Airbus A320,DXB,BOM,05-06-2026 19:36,On Time,0,1200,160,156,663.02,103431.12,4080,12892.8,2.7
AV5322,Bombardier CRJ900,DXB,JFK,05-06-2026 19:48,On Time,0,6800,90,64,265.54,16994.56,14960,47273.6,3.5
AV5323,Airbus A320,DXB,CDG,05-06-2026 23:05,On Time,0,3200,160,151,656.79,99175.29,10880,34380.8,2
AV5324,Airbus A320,LHR,JFK,05-06-2026 23:09,On Time,0,3450,160,127,473.89,60184.03,11730,37066.8,2.1
AV5325,Boeing 787,DXB,LHR,05-06-2026 23:18,On Time,0,3400,290,193,521.8,100707.4,17680,55868.8,3.4
AV5326,Bombardier CRJ900,CDG,JFK,06-06-2026 01:31,On Time,0,3630,90,78,791.14,61708.92,7986,25235.76,3.7
AV5327,Boeing 737,DXB,LHR,06-06-2026 01:48,On Time,0,3400,180,157,416,65312,12240,38678.4,3.5
AV5328,Bombardier CRJ900,DXB,LHR,06-06-2026 03:22,On Time,0,3400,90,64,267.6,17126.4,7480,23636.8,3.5
AV5329,Boeing 737,BOM,SIN,06-06-2026 05:57,On Time,0,2400,180,109,848.76,92514.84,8640,27302.4,4.1
AV5330,Boeing 787,DXB,SYD,06-06-2026 07:15,On Time,0,7500,290,197,319.7,62980.9,39000,123240,4.7
AV5331,Boeing 737,DXB,SYD,06-06-2026 07:37,On Time,0,7500,180,136,385.22,52389.92,27000,85320,2.9
AV5332,Boeing 737,CDG,JFK,06-06-2026 09:46,On Time,0,3630,180,120,715.27,85832.4,13068,41294.88,3.4
AV5333,Airbus A320,DXB,SIN,06-06-2026 10:13,On Time,0,3600,160,108,696.84,75258.72,12240,38678.4,4.6
AV5334,Airbus A320,BOM,SIN,06-06-2026 13:20,On Time,0,2400,160,121,790.32,95628.72,8160,25785.6,3.1
AV5335,Airbus A320,DXB,SIN,06-06-2026 15:31,On Time,0,3600,160,157,297.09,46643.13,12240,38678.4,3.1
AV5336,Boeing 737,DXB,JFK,06-06-2026 16:48,On Time,0,6800,180,163,431.82,70386.66,24480,77356.8,4.2
AV5337,Airbus A320,BOM,SIN,06-06-2026 17:23,On Time,0,2400,160,116,250.71,29082.36,8160,25785.6,4.6
AV5338,Bombardier CRJ900,LHR,JFK,06-06-2026 18:23,On Time,0,3450,90,88,582.83,51289.04,7590,23984.4,4.1
AV5339,Airbus A320,DXB,SIN,06-06-2026 19:03,On Time,0,3600,160,137,384.06,52616.22,12240,38678.4,1.9
AV5340,Boeing 737,CDG,JFK,06-06-2026 20:37,On Time,0,3630,180,140,701.15,98161,13068,41294.88,3.1
AV5341,Airbus A320,CDG,JFK,06-06-2026 21:42,Delayed,162,3630,160,125,150.28,18785,12342,39000.72,2.2
AV5342,Boeing 737,BOM,SIN,06-06-2026 22:02,On Time,0,2400,180,137,197.75,27091.75,8640,27302.4,2.6
AV5343,Airbus A350,DXB,LHR,06-06-2026 22:03,On Time,0,3400,320,221,496.05,109627.05,19720,62315.2,3.1
AV5344,Airbus A350,LHR,JFK,06-06-2026 22:37,On Time,0,3450,320,241,916.55,220888.55,20010,63231.6,2.3
AV5345,Airbus A320,DXB,CDG,06-06-2026 23:54,On Time,0,3200,160,129,862.68,111285.72,10880,34380.8,3.3
AV5346,Airbus A320,LHR,JFK,07-06-2026 00:09,On Time,0,3450,160,129,945.21,121932.09,11730,37066.8,3.8
AV5347,Boeing 787,CDG,JFK,07-06-2026 00:17,On Time,0,3630,290,262,483.46,126666.52,18876,59648.16,4.6
AV5348,Airbus A320,DXB,JFK,07-06-2026 02:18,Delayed,31,6800,160,118,187.25,22095.5,23120,73059.2,2.2
AV5349,Airbus A350,DXB,SIN,07-06-2026 03:13,On Time,0,3600,320,283,394.76,111717.08,20880,65980.8,2.6
AV5350,Airbus A320,DXB,SIN,07-06-2026 04:05,On Time,0,3600,160,132,690.62,91161.84,12240,38678.4,2.9
AV5351,Boeing 787,DXB,JFK,07-06-2026 04:31,On Time,0,6800,290,285,258.13,73567.05,35360,111737.6,2.3
AV5352,Airbus A320,DXB,BOM,07-06-2026 05:12,Cancelled,0,1200,160,0,389.98,0,0,0,
AV5353,Airbus A320,BOM,SIN,07-06-2026 05:26,On Time,0,2400,160,120,194.93,23391.6,8160,25785.6,2.7
AV5354,Bombardier CRJ900,CDG,JFK,07-06-2026 08:17,On Time,0,3630,90,86,529.97,45577.42,7986,25235.76,4.6
AV5355,Airbus A320,DXB,SYD,07-06-2026 08:37,On Time,0,7500,160,148,317.14,46936.72,25500,80580,2
AV5356,Airbus A320,DXB,JFK,07-06-2026 09:55,Cancelled,0,6800,160,0,223,0,0,0,
AV5357,Boeing 737,DXB,JFK,07-06-2026 10:30,On Time,0,6800,180,153,478.97,73282.41,24480,77356.8,3.1
AV5358,Airbus A320,LHR,JFK,07-06-2026 12:01,On Time,0,3450,160,137,430.98,59044.26,11730,37066.8,2.6
AV5359,Airbus A320,BOM,SIN,07-06-2026 12:33,On Time,0,2400,160,101,580.01,58581.01,8160,25785.6,1.8
AV5360,Boeing 737,BOM,SIN,07-06-2026 12:45,On Time,0,2400,180,176,749.23,131864.48,8640,27302.4,1.8
AV5361,Boeing 737,DXB,SYD,07-06-2026 14:39,On Time,0,7500,180,115,240.05,27605.75,27000,85320,4.2
AV5362,Airbus A320,BOM,SIN,07-06-2026 17:17,On Time,0,2400,160,132,782.9,103342.8,8160,25785.6,4.5
AV5363,Boeing 787,DXB,LHR,07-06-2026 17:31,On Time,0,3400,290,212,171.03,36258.36,17680,55868.8,4.1
AV5364,Airbus A320,CDG,JFK,07-06-2026 19:29,On Time,0,3630,160,123,504.48,62051.04,12342,39000.72,3.4
AV5365,Boeing 737,DXB,LHR,07-06-2026 19:37,On Time,0,3400,180,151,619.94,93610.94,12240,38678.4,4.2
AV5366,Airbus A320,DXB,BOM,07-06-2026 19:56,On Time,0,1200,160,154,915.6,141002.4,4080,12892.8,2
AV5367,Boeing 737,CDG,JFK,07-06-2026 20:12,On Time,0,3630,180,140,609.14,85279.6,13068,41294.88,4.2
AV5368,Airbus A320,DXB,CDG,07-06-2026 20:20,On Time,0,3200,160,159,277,44043,10880,34380.8,3
AV5369,Boeing 737,CDG,JFK,07-06-2026 21:51,On Time,0,3630,180,150,564.03,84604.5,13068,41294.88,4.1
AV5370,Boeing 737,CDG,JFK,07-06-2026 22:39,On Time,0,3630,180,119,466.63,55528.97,13068,41294.88,2.3
AV5371,Boeing 737,DXB,SYD,08-06-2026 01:23,On Time,0,7500,180,121,533.48,64551.08,27000,85320,4.4
AV5372,Airbus A320,DXB,LHR,08-06-2026 04:50,On Time,0,3400,160,141,307.68,43382.88,11560,36529.6,3.5
AV5373,Boeing 737,LHR,JFK,08-06-2026 06:14,On Time,0,3450,180,111,550.66,61123.26,12420,39247.2,1.5
AV5374,Airbus A320,DXB,SYD,08-06-2026 07:21,On Time,0,7500,160,126,270.03,34023.78,25500,80580,3.3
AV5375,Airbus A320,CDG,JFK,08-06-2026 07:37,Delayed,65,3630,160,105,745.23,78249.15,12342,39000.72,2.6
AV5376,Airbus A320,LHR,JFK,08-06-2026 07:53,On Time,0,3450,160,123,625.13,76890.99,11730,37066.8,1.7
AV5377,Airbus A320,DXB,SIN,08-06-2026 08:53,On Time,0,3600,160,143,212.82,30433.26,12240,38678.4,3.1
AV5378,Airbus A350,LHR,JFK,08-06-2026 08:57,On Time,0,3450,320,250,861.69,215422.5,20010,63231.6,2.6
AV5379,Boeing 737,DXB,JFK,08-06-2026 12:12,On Time,0,6800,180,119,643.1,76528.9,24480,77356.8,2.2
AV5380,Airbus A320,DXB,SYD,08-06-2026 12:33,On Time,0,7500,160,112,402.89,45123.68,25500,80580,2.7
AV5381,Boeing 737,DXB,SYD,08-06-2026 12:49,On Time,0,7500,180,134,186.51,24992.34,27000,85320,2.1
AV5382,Boeing 737,DXB,JFK,08-06-2026 13:39,On Time,0,6800,180,113,655.78,74103.14,24480,77356.8,2.5
AV5383,Airbus A320,DXB,SIN,08-06-2026 13:56,On Time,0,3600,160,133,448.75,59683.75,12240,38678.4,1.9
AV5384,Airbus A320,BOM,SIN,08-06-2026 14:00,On Time,0,2400,160,134,876.09,117396.06,8160,25785.6,1.8
AV5385,Airbus A350,BOM,SIN,08-06-2026 15:23,Delayed,69,2400,320,199,177.9,35402.1,13920,43987.2,4.7
AV5386,Airbus A320,BOM,SIN,08-06-2026 15:36,On Time,0,2400,160,121,181.28,21934.88,8160,25785.6,4.7
AV5387,Bombardier CRJ900,BOM,SIN,08-06-2026 15:44,On Time,0,2400,90,68,909.44,61841.92,5280,16684.8,4.4
AV5388,Boeing 737,DXB,LHR,08-06-2026 15:50,On Time,0,3400,180,132,921.9,121690.8,12240,38678.4,2.3
AV5389,Boeing 737,DXB,JFK,08-06-2026 16:17,On Time,0,6800,180,148,172.19,25484.12,24480,77356.8,4
AV5390,Boeing 737,DXB,SIN,08-06-2026 17:12,On Time,0,3600,180,132,722.83,95413.56,12960,40953.6,3.6
AV5391,Boeing 737,CDG,JFK,08-06-2026 18:48,On Time,0,3630,180,137,327.2,44826.4,13068,41294.88,1.7
AV5392,Airbus A320,DXB,BOM,09-06-2026 01:07,Delayed,175,1200,160,147,711.11,104533.17,4080,12892.8,4.6
AV5393,Airbus A320,DXB,SYD,09-06-2026 02:08,On Time,0,7500,160,106,844.99,89568.94,25500,80580,5
AV5394,Boeing 737,LHR,JFK,09-06-2026 03:07,On Time,0,3450,180,152,230.67,35061.84,12420,39247.2,4
AV5395,Bombardier CRJ900,BOM,SIN,09-06-2026 03:24,Delayed,163,2400,90,72,341.01,24552.72,5280,16684.8,2.3
AV5396,Airbus A350,LHR,JFK,09-06-2026 03:36,On Time,0,3450,320,231,169.26,39099.06,20010,63231.6,3.4
AV5397,Boeing 737,DXB,BOM,09-06-2026 04:16,On Time,0,1200,180,160,185.06,29609.6,4320,13651.2,1.9
AV5398,Boeing 737,DXB,SYD,09-06-2026 04:23,On Time,0,7500,180,147,173.69,25532.43,27000,85320,2.5
AV5399,Boeing 737,DXB,CDG,09-06-2026 04:35,Cancelled,0,3200,180,0,790.55,0,0,0,
AV5400,Boeing 737,DXB,SIN,09-06-2026 05:43,On Time,0,3600,180,142,388.63,55185.46,12960,40953.6,4
AV5401,Boeing 737,DXB,LHR,09-06-2026 05:56,Delayed,95,3400,180,156,544.57,84952.92,12240,38678.4,2.6
AV5402,Airbus A320,LHR,JFK,09-06-2026 06:13,On Time,0,3450,160,147,780.28,114701.16,11730,37066.8,2
AV5403,Boeing 737,BOM,SIN,09-06-2026 06:31,On Time,0,2400,180,178,545.95,97179.1,8640,27302.4,1.5
AV5404,Airbus A320,DXB,JFK,09-06-2026 07:14,On Time,0,6800,160,136,493.36,67096.96,23120,73059.2,3.5
AV5405,Bombardier CRJ900,LHR,JFK,09-06-2026 07:34,On Time,0,3450,90,85,159.26,13537.1,7590,23984.4,4.9
AV5406,Airbus A320,DXB,SYD,09-06-2026 08:42,On Time,0,7500,160,96,604.43,58025.28,25500,80580,3.2
AV5407,Bombardier CRJ900,DXB,CDG,09-06-2026 08:49,On Time,0,3200,90,73,249.79,18234.67,7040,22246.4,2.2
AV5408,Boeing 737,DXB,SIN,09-06-2026 10:42,On Time,0,3600,180,123,761.72,93691.56,12960,40953.6,3.1
AV5409,Airbus A320,DXB,JFK,09-06-2026 11:12,On Time,0,6800,160,102,356.19,36331.38,23120,73059.2,3.6
AV5410,Airbus A320,DXB,SYD,09-06-2026 11:49,On Time,0,7500,160,130,689.35,89615.5,25500,80580,4.3
AV5411,Boeing 737,DXB,CDG,09-06-2026 12:28,On Time,0,3200,180,161,666.98,107383.78,11520,36403.2,3.1
AV5412,Boeing 737,DXB,JFK,09-06-2026 13:26,On Time,0,6800,180,137,643.34,88137.58,24480,77356.8,2.1
AV5413,Airbus A320,LHR,JFK,09-06-2026 13:49,On Time,0,3450,160,138,363.56,50171.28,11730,37066.8,2.2
AV5414,Airbus A320,DXB,SYD,09-06-2026 15:41,Delayed,164,7500,160,127,363.67,46186.09,25500,80580,4.6
AV5415,Airbus A320,CDG,JFK,09-06-2026 15:59,On Time,0,3630,160,123,840.44,103374.12,12342,39000.72,2.3
AV5416,Airbus A320,DXB,CDG,09-06-2026 17:15,On Time,0,3200,160,114,160.25,18268.5,10880,34380.8,4
AV5417,Airbus A320,CDG,JFK,09-06-2026 18:52,On Time,0,3630,160,120,295.22,35426.4,12342,39000.72,2.4
AV5418,Boeing 737,CDG,JFK,09-06-2026 18:59,On Time,0,3630,180,133,638.14,84872.62,13068,41294.88,4
AV5419,Boeing 737,DXB,LHR,09-06-2026 21:53,On Time,0,3400,180,154,803.64,123760.56,12240,38678.4,1.8
AV5420,Boeing 737,DXB,CDG,09-06-2026 22:34,On Time,0,3200,180,116,436.68,50654.88,11520,36403.2,2.2
AV5421,Boeing 737,CDG,JFK,09-06-2026 23:49,On Time,0,3630,180,114,672.75,76693.5,13068,41294.88,2.9
AV5422,Bombardier CRJ900,LHR,JFK,10-06-2026 00:13,Delayed,167,3450,90,77,595.73,45871.21,7590,23984.4,3.3
AV5423,Airbus A320,DXB,SYD,10-06-2026 01:01,On Time,0,7500,160,130,201.63,26211.9,25500,80580,2.7
AV5424,Boeing 787,DXB,SYD,10-06-2026 02:41,On Time,0,7500,290,223,647.4,144370.2,39000,123240,3.5
AV5425,Boeing 737,LHR,JFK,10-06-2026 03:31,On Time,0,3450,180,118,801.12,94532.16,12420,39247.2,2.6
AV5426,Airbus A320,DXB,LHR,10-06-2026 04:37,On Time,0,3400,160,122,943.96,115163.12,11560,36529.6,3.9
AV5427,Boeing 737,DXB,SIN,10-06-2026 05:48,On Time,0,3600,180,164,173.71,28488.44,12960,40953.6,3.3
AV5428,Boeing 737,DXB,LHR,10-06-2026 05:55,On Time,0,3400,180,172,678.05,116624.6,12240,38678.4,4
AV5429,Boeing 737,DXB,SYD,10-06-2026 06:05,Delayed,124,7500,180,158,481.64,76099.12,27000,85320,3
AV5430,Boeing 787,DXB,SIN,10-06-2026 08:02,On Time,0,3600,290,180,157.83,28409.4,18720,59155.2,4.6
AV5431,Airbus A320,DXB,LHR,10-06-2026 09:19,Delayed,154,3400,160,138,641.49,88525.62,11560,36529.6,2.8
AV5432,Airbus A320,CDG,JFK,10-06-2026 12:00,Delayed,157,3630,160,111,247.94,27521.34,12342,39000.72,2.6
AV5433,Airbus A320,DXB,SIN,10-06-2026 14:01,Delayed,100,3600,160,116,452.85,52530.6,12240,38678.4,3.4
AV5434,Bombardier CRJ900,DXB,SYD,10-06-2026 14:56,On Time,0,7500,90,61,359.09,21904.49,16500,52140,3.3
AV5435,Boeing 737,LHR,JFK,10-06-2026 15:43,On Time,0,3450,180,163,438.93,71545.59,12420,39247.2,3.3
AV5436,Boeing 737,BOM,SIN,10-06-2026 15:52,On Time,0,2400,180,154,544.16,83800.64,8640,27302.4,4.3
AV5437,Boeing 737,CDG,JFK,10-06-2026 16:00,On Time,0,3630,180,152,437.37,66480.24,13068,41294.88,3.6
AV5438,Boeing 787,CDG,JFK,10-06-2026 16:02,Delayed,16,3630,290,251,592.19,148639.69,18876,59648.16,4.6
AV5439,Bombardier CRJ900,BOM,SIN,10-06-2026 19:20,On Time,0,2400,90,62,340.92,21137.04,5280,16684.8,3.7
AV5440,Boeing 737,DXB,BOM,10-06-2026 20:09,On Time,0,1200,180,140,658.29,92160.6,4320,13651.2,1.6
AV5441,Airbus A350,DXB,JFK,10-06-2026 20:09,On Time,0,6800,320,273,833.01,227411.73,39440,124630.4,4.5
AV5442,Airbus A350,DXB,CDG,10-06-2026 20:17,On Time,0,3200,320,273,329.25,89885.25,18560,58649.6,4.4
AV5443,Boeing 737,DXB,LHR,10-06-2026 22:10,On Time,0,3400,180,165,556.3,91789.5,12240,38678.4,1.7
AV5444,Airbus A320,DXB,BOM,10-06-2026 22:25,On Time,0,1200,160,114,668.95,76260.3,4080,12892.8,1.9
AV5445,Airbus A320,DXB,LHR,10-06-2026 23:09,On Time,0,3400,160,145,601.7,87246.5,11560,36529.6,3.4
AV5446,Bombardier CRJ900,DXB,BOM,11-06-2026 00:36,On Time,0,1200,90,69,442.52,30533.88,2640,8342.4,1.6
AV5447,Boeing 737,DXB,SIN,11-06-2026 00:57,On Time,0,3600,180,156,663.76,103546.56,12960,40953.6,2.9
AV5448,Boeing 787,LHR,JFK,11-06-2026 00:58,On Time,0,3450,290,226,172.6,39007.6,17940,56690.4,4.9
AV5449,Boeing 737,DXB,CDG,11-06-2026 01:44,On Time,0,3200,180,176,445.92,78481.92,11520,36403.2,2.1
AV5450,Boeing 787,DXB,CDG,11-06-2026 02:19,On Time,0,3200,290,194,576.09,111761.46,16640,52582.4,2.2
AV5451,Airbus A320,DXB,LHR,11-06-2026 03:13,On Time,0,3400,160,139,166.49,23142.11,11560,36529.6,3.9
AV5452,Airbus A320,BOM,SIN,11-06-2026 04:51,Delayed,146,2400,160,132,556.12,73407.84,8160,25785.6,1.7
AV5453,Airbus A350,DXB,SIN,11-06-2026 06:42,On Time,0,3600,320,214,673.4,144107.6,20880,65980.8,4.4
AV5454,Boeing 787,DXB,CDG,11-06-2026 07:15,Delayed,59,3200,290,181,757.37,137083.97,16640,52582.4,2.2
AV5455,Airbus A350,DXB,JFK,11-06-2026 07:42,On Time,0,6800,320,294,240.7,70765.8,39440,124630.4,3.4
AV5456,Boeing 737,DXB,LHR,11-06-2026 09:00,On Time,0,3400,180,119,942.45,112151.55,12240,38678.4,2.4
AV5457,Airbus A320,CDG,JFK,11-06-2026 09:18,On Time,0,3630,160,107,634.93,67937.51,12342,39000.72,3.8
AV5458,Boeing 737,DXB,JFK,11-06-2026 09:33,On Time,0,6800,180,178,440.56,78419.68,24480,77356.8,3.6
AV5459,Airbus A320,DXB,SYD,11-06-2026 09:35,On Time,0,7500,160,141,349.27,49247.07,25500,80580,4.8
AV5460,Airbus A320,DXB,LHR,11-06-2026 13:05,On Time,0,3400,160,112,608.32,68131.84,11560,36529.6,3.1
AV5461,Airbus A320,DXB,LHR,11-06-2026 13:27,Delayed,27,3400,160,133,855.37,113764.21,11560,36529.6,4.6
AV5462,Airbus A320,CDG,JFK,11-06-2026 13:41,On Time,0,3630,160,130,566.45,73638.5,12342,39000.72,3.5
AV5463,Bombardier CRJ900,DXB,SIN,11-06-2026 14:06,Diverted,0,3600,90,84,679.18,57051.12,7920,25027.2,4.7
AV5464,Boeing 737,CDG,JFK,11-06-2026 14:50,On Time,0,3630,180,160,436.16,69785.6,13068,41294.88,2.5
AV5465,Airbus A320,DXB,CDG,11-06-2026 15:43,On Time,0,3200,160,149,460.52,68617.48,10880,34380.8,3.4
AV5466,Airbus A320,LHR,JFK,11-06-2026 16:43,On Time,0,3450,160,109,378.94,41304.46,11730,37066.8,2.9
AV5467,Boeing 737,DXB,LHR,11-06-2026 17:06,On Time,0,3400,180,154,714.51,110034.54,12240,38678.4,1.7
AV5468,Boeing 737,DXB,SYD,11-06-2026 20:36,On Time,0,7500,180,110,437.35,48108.5,27000,85320,3.5
AV5469,Bombardier CRJ900,BOM,SIN,11-06-2026 21:27,On Time,0,2400,90,56,302.57,16943.92,5280,16684.8,4.3
AV5470,Airbus A350,DXB,LHR,11-06-2026 22:48,Delayed,69,3400,320,283,445.52,126082.16,19720,62315.2,3.4
AV5471,Bombardier CRJ900,CDG,JFK,11-06-2026 23:39,On Time,0,3630,90,54,833.06,44985.24,7986,25235.76,2.5
AV5472,Bombardier CRJ900,DXB,BOM,11-06-2026 23:45,On Time,0,1200,90,74,740.6,54804.4,2640,8342.4,2.4
AV5473,Boeing 737,DXB,LHR,12-06-2026 02:42,On Time,0,3400,180,168,417.71,70175.28,12240,38678.4,2.3
AV5474,Airbus A320,DXB,LHR,12-06-2026 03:10,On Time,0,3400,160,120,875.45,105054,11560,36529.6,4.9
AV5475,Airbus A320,DXB,SYD,12-06-2026 04:33,On Time,0,7500,160,98,209.87,20567.26,25500,80580,2.9
AV5476,Airbus A320,DXB,SYD,12-06-2026 04:53,On Time,0,7500,160,141,189.8,26761.8,25500,80580,2.6
AV5477,Airbus A320,DXB,LHR,12-06-2026 05:17,On Time,0,3400,160,155,251.98,39056.9,11560,36529.6,3
AV5478,Airbus A320,DXB,BOM,12-06-2026 05:34,On Time,0,1200,160,141,243.16,34285.56,4080,12892.8,1.9
AV5479,Airbus A320,LHR,JFK,12-06-2026 06:30,On Time,0,3450,160,133,220.27,29295.91,11730,37066.8,2.2
AV5480,Airbus A320,DXB,BOM,12-06-2026 09:09,On Time,0,1200,160,110,679.07,74697.7,4080,12892.8,3.3
AV5481,Boeing 737,DXB,BOM,12-06-2026 10:51,Cancelled,0,1200,180,0,630.67,0,0,0,
AV5482,Airbus A320,DXB,BOM,12-06-2026 12:46,On Time,0,1200,160,96,668.08,64135.68,4080,12892.8,4.3
AV5483,Airbus A320,LHR,JFK,12-06-2026 12:51,On Time,0,3450,160,140,700.69,98096.6,11730,37066.8,4.6
AV5484,Airbus A320,DXB,SIN,12-06-2026 14:32,On Time,0,3600,160,110,755.5,83105,12240,38678.4,4.5
AV5485,Boeing 737,DXB,SIN,12-06-2026 16:17,On Time,0,3600,180,169,315.74,53360.06,12960,40953.6,4.8
AV5486,Boeing 787,DXB,BOM,12-06-2026 17:15,Delayed,174,1200,290,228,647.84,147707.52,6240,19718.4,1.9
AV5487,Boeing 737,CDG,JFK,12-06-2026 20:01,Delayed,36,3630,180,146,614.04,89649.84,13068,41294.88,1.6
AV5488,Airbus A320,DXB,JFK,12-06-2026 20:57,On Time,0,6800,160,144,904.93,130309.92,23120,73059.2,1.9
AV5489,Boeing 787,DXB,SIN,12-06-2026 22:18,Delayed,103,3600,290,264,335.89,88674.96,18720,59155.2,3.6
AV5490,Airbus A320,BOM,SIN,12-06-2026 22:24,Delayed,69,2400,160,137,196.98,26986.26,8160,25785.6,3.4
